Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
671814435,-2904,-244,15888,-89,25,-42
671817819,-2752,-212,15960,-69,127,-97
671821289,-2768,-172,15976,-117,92,-65
671824783,-2776,-216,15920,-79,68,-67
671828142,-2796,-244,16004,-78,138,-80
671831612,-2720,-224,15860,-78,43,-85
671834995,-2796,-268,15980,-97,203,-61
671838465,-2876,-160,15960,-102,41,-55
671841935,-2908,-240,15844,-50,157,-37
671845405,-2764,-236,16004,-119,53,-76
671848924,-2800,-244,16080,-62,91,-96
671852258,-2832,-184,15968,-96,91,-107
671855728,-2884,-216,15952,-96,53,-49
671859112,-2868,-200,16012,-120,154,-75
671862669,-2832,-216,15992,-106,68,-80
671866138,-2888,-268,15908,-70,169,-57
671869609,-2816,-212,16076,-98,101,-72
671873082,-2820,-204,16148,-68,86,-51
671876485,-2804,-200,16092,-109,170,-76
671880019,-2728,-308,15924,-73,59,-66
671883437,-2816,-228,15940,-67,164,-51
671886872,-2828,-112,16028,-88,50,-64
671890255,-2848,-184,16040,-62,177,-82
671893725,-2872,-236,15904,-115,95,-76
671897195,-2868,-268,16008,-53,121,-20
671900690,-2876,-188,15952,-115,153,-86
671904222,-2868,-200,16112,-78,92,-66
671907605,-2760,-156,16088,-78,203,-69
671911075,-2880,-256,16080,-96,33,-42
671914458,-2924,-164,15948,-78,126,-54
671917928,-2832,-188,16004,-98,60,-65
671921311,-2816,-240,16024,-51,80,-61
671924719,-2824,-260,16016,-127,144,-52
671928252,-2816,-272,16136,-87,39,-51
671931635,-2888,-220,15904,-87,180,-55
671935105,-2840,-168,15920,-99,53,-54
671938488,-2836,-192,15908,-73,132,-82
671941958,-2712,-184,15928,-104,67,-60
671945428,-2816,-188,16020,-55,88,-45
671948861,-2848,-176,15968,-118,126,-76
671952368,-2908,-236,15996,-98,50,-44
671955751,-2764,-140,15868,-109,165,-82
671959308,-2780,-212,15824,-99,74,-66
671962691,-2772,-220,16024,-56,137,-64
671966161,-2840,-168,15980,-104,140,-68
671969718,-2700,-228,15968,-51,96,-60
671973124,-2904,-184,15976,-92,156,-59
671976571,-2732,-108,16180,-90,65,-71
671979955,-2776,-220,16096,-71,179,-49
671983463,-2836,-276,15976,-80,45,-46
671986808,-2816,-132,15960,-69,166,-81
671990278,-2812,-188,16028,-109,80,-51
671993748,-2800,-208,16100,-54,122,-55
671997218,-2872,-196,15952,-107,161,-55
672000799,-2760,-184,16036,-77,50,-76
672004158,-2688,-264,15976,-67,154,-48
672007628,-2780,-176,15884,-88,61,-34
672011011,-2812,-172,16040,-50,135,-39
672014481,-2716,-192,15888,-102,76,-80
672017951,-2772,-252,15920,-90,56,-90
672021334,-2768,-220,16112,-98,119,-75
672024829,-2804,-148,16076,-74,69,-60
672028187,-2832,-300,16160,-89,157,-59
672031658,-2756,-220,15872,-88,54,-66
672035041,-2672,-248,16196,-30,170,-46
672038511,-2900,-208,15948,-104,34,-65
672041981,-2832,-236,15928,-75,134,-53
672045451,-2828,-300,16092,-121,56,-72
672049023,-2824,-192,16004,-97,63,-42
672052304,-2844,-176,15948,-133,122,-85
672055861,-2804,-260,15972,-90,43,-56
672059244,-2888,-72,16060,-80,194,-62
672062627,-2744,-164,15996,-86,67,-72
672066010,-2728,-160,16024,-62,149,-51
672069481,-2876,-216,15940,-104,39,-65
672072954,-2748,-228,16000,-62,122,-38
672076444,-2768,-240,15972,-109,66,-77
672079890,-2844,-96,16036,-77,78,-69
672083190,-2776,-300,15988,-118,157,-44
672086783,-2784,-164,15968,-95,69,-68
672090127,-2688,-128,15848,-57,155,-64
672093602,-2724,-180,15972,-114,106,-82
672097154,-2736,-220,16064,-48,118,-45
672100648,-2724,-272,16104,-132,165,-58
672104181,-2848,-188,16084,-62,87,-62
672107564,-2864,-208,15992,-72,175,-49
672111034,-2780,-268,15864,-107,29,-53
672114504,-2788,-156,15988,-65,131,-54
672117974,-2728,-116,16064,-110,57,-69
672121444,-2868,-204,15992,-66,76,-58
672124852,-2836,-212,16032,-107,126,-84
672128384,-2916,-184,15904,-95,40,-61
672131767,-2784,-212,15960,-86,193,-63
672135237,-2680,-216,15992,-90,41,-68
672138620,-2888,-216,16060,-53,173,-81
672142090,-2772,-148,16036,-61,42,-38
672145473,-2712,-212,15892,-68,132,-38
672148992,-2820,-324,15936,-137,71,-54
672152413,-2808,-204,15868,-63,85,-75
672155797,-2676,-204,16020,-95,146,-66
672159267,-2772,-232,15864,-100,61,-79
672162737,-2768,-220,15976,-77,159,-69
672166207,-2912,-220,15992,-138,89,-75
672169677,-2748,-176,16032,-71,126,-47
672173170,-2808,-208,16240,-110,159,-91
672176703,-2772,-180,16032,-66,70,-50
672180087,-2844,-244,15992,-117,158,-56
672183644,-2732,-152,15896,-83,59,-68
672187062,-2748,-240,15940,-110,178,-79
672190583,-2820,-180,16020,-107,78,-92
672194053,-2700,-148,16176,-63,72,-69
672197437,-2876,-192,15888,-125,154,-65
672201018,-2820,-124,16044,-104,60,-72
672204463,-2808,-160,15924,-70,189,-61
672207934,-2804,-164,15952,-93,50,-65
672211317,-2840,-192,15860,-66,158,-57
672214787,-2880,-268,15808,-111,56,-81
672218257,-2760,-264,15800,-57,95,-63
672221640,-2796,-196,15980,-116,107,-93
672225221,-2764,-236,16036,-78,58,-52
672228580,-2752,-324,16080,-93,164,-78
672232050,-2764,-240,15936,-83,62,-54
672235433,-2728,-172,15980,-67,163,-76
672238903,-2724,-248,15808,-112,101,-42
672242460,-2756,-240,15996,-68,106,-49
672245930,-2860,-208,16008,-101,162,-75
672249535,-2684,-204,16168,-100,99,-47
672252957,-2884,-188,15884,-77,179,-32
672256427,-2772,-252,15928,-92,51,-73
672259810,-2784,-268,16108,-54,116,-47
672263280,-2788,-216,16036,-126,62,-70
672266750,-2768,-204,15992,-78,102,-41
672270220,-2844,-152,16036,-133,139,-82
672273800,-2796,-248,15960,-77,28,-42
672277160,-2852,-240,15944,-106,172,-83
672280717,-2872,-160,15904,-103,63,-80
672284187,-2740,-232,16008,-45,153,-46
672287692,-2716,-200,15960,-113,146,-72
672291213,-2780,-308,15916,-82,98,-56
672294597,-2788,-228,15772,-112,124,-75
672298178,-2788,-152,15948,-79,55,-81
672301537,-2856,-252,16120,-83,162,-55
672305007,-2824,-224,16016,-96,80,-74
672308390,-2892,-176,16136,-70,162,-64
672311860,-2760,-236,16088,-125,97,-73
672315330,-2728,-204,15964,-64,99,-41
672318713,-2928,-112,16096,-112,151,-63
672322270,-2832,-196,16100,-72,61,-60
672325678,-2828,-164,15964,-71,137,-59
672329123,-2796,-192,16048,-92,45,-65
672332506,-2868,-224,15932,-75,96,-75
672335890,-2756,-140,16108,-119,131,-78
672339446,-2852,-220,16072,-74,95,-16
672342830,-2800,-180,16036,-92,155,-58
672346300,-2836,-160,16036,-71,74,-34
672349731,-2796,-184,15944,-53,179,-79
672353153,-2840,-296,15988,-111,62,-67
672356623,-2736,-172,15928,-50,91,-61
672360006,-2888,-244,16172,-127,107,-49
672363563,-2808,-104,16000,-89,88,-72
672366946,-2812,-264,16112,-111,176,-75
672370503,-2876,-180,15952,-106,35,-89
672373996,-2812,-288,16064,-60,157,-63
672377443,-2768,-188,16120,-132,89,-64
672380913,-2816,-112,15984,-59,116,-71
672384383,-2728,-248,16060,-117,171,-65
672387975,-2780,-228,15976,-90,28,-63
672391323,-2816,-196,15940,-59,157,-37
672394793,-2796,-244,15904,-93,67,-77
672398201,-2928,-152,15972,-61,145,-68
672401646,-2848,-192,15820,-121,94,-82
672405116,-2848,-268,15960,-59,103,-54
672408586,-2792,-204,15980,-80,173,-50
672412056,-2800,-148,15980,-80,58,-78
672415440,-2728,-88,15960,-66,142,-37
672418823,-2812,-296,16032,-106,61,-66
672422293,-2772,-324,15848,-77,119,-60
672425787,-2820,-144,15896,-105,88,-80
672429233,-2812,-212,15988,-85,62,-54
672432616,-2836,-220,15916,-112,177,-57
672436173,-2748,-284,15880,-82,53,-59
672439556,-2888,-268,16096,-74,190,-66
672443026,-2892,-268,15884,-73,39,-73
672446409,-2728,-196,16192,-73,117,-49
672449928,-2860,-196,16012,-99,54,-71
672453263,-2852,-184,15976,-87,82,-81
672456646,-2800,-144,16000,-108,133,-58
672460203,-2840,-164,15948,-97,37,-54
672463586,-2848,-244,15912,-79,201,-57
672467056,-2892,-216,15952,-95,66,-71
672470439,-2760,-244,16052,-37,151,-49
672473932,-2868,-212,16012,-112,128,-67
672477466,-2752,-212,15876,-53,97,-54
672480849,-2808,-240,15932,-112,119,-58
672484406,-2840,-228,16016,-82,35,-60
672487793,-2812,-216,16024,-110,161,-38
672491381,-2780,-296,16084,-102,51,-54
672494816,-2900,-228,16024,-74,162,-61
672498310,-2860,-220,15960,-115,120,-62
672501842,-2800,-176,15896,-117,57,-57
672505313,-2740,-176,15964,-109,157,-68
672508869,-2800,-228,16140,-102,53,-87
672512339,-2840,-148,15880,-76,146,-39
672515809,-2860,-152,15892,-86,87,-57
672519192,-2740,-200,15996,-79,108,-67
672522666,-2816,-164,15900,-102,81,-64
672526157,-2820,-208,15952,-71,58,-40
672529516,-2892,-232,15900,-150,154,-79
672533073,-2828,-248,15972,-91,32,-65
672536456,-2792,-236,16036,-90,182,-51
672539926,-2892,-280,16020,-110,66,-81
672543396,-2696,-216,16000,-60,129,-36
672546866,-2808,-240,15912,-116,142,-66
672550483,-2768,-308,15908,-59,67,-59
672553806,-2764,-176,15976,-106,191,-69
672557362,-2808,-184,15896,-99,41,-41
672560746,-2828,-176,15920,-70,141,-82
672564216,-2780,-200,15968,-99,83,-34
672567599,-2784,-276,15872,-102,87,-71
672571069,-2912,-212,15888,-101,121,-67
672574649,-2832,-200,16148,-100,56,-59
672578096,-2852,-120,16080,-107,177,-48
672581653,-2856,-292,15848,-87,54,-63
672585036,-2812,-212,15920,-65,184,-50
672588506,-2784,-248,15916,-108,71,-77
672592011,-2968,-248,16024,-55,126,-44
672595446,-2788,-152,15976,-125,81,-66
672598940,-2760,-244,15956,-93,62,-63
672602299,-2812,-224,15952,-104,159,-74
672605856,-2824,-248,15988,-107,48,-63
672609326,-2776,-164,15896,-73,182,-49
672612796,-2872,-132,16076,-105,96,-61
672616266,-2832,-236,16044,-58,122,-59
672619736,-2924,-272,15892,-127,172,-51
672623317,-2792,-188,15936,-79,40,-63
672626676,-2828,-172,15880,-93,178,-40
672630146,-2796,-196,15916,-103,65,-49
672633616,-2888,-296,16000,-85,109,-50
672637086,-2840,-204,16004,-99,69,-73
672640469,-2860,-212,15940,-79,56,-45
672643852,-2768,-152,16100,-117,183,-56
672647409,-2756,-188,15980,-84,52,-43
672650841,-2880,-240,16116,-85,171,-54
672654262,-2764,-248,15924,-116,69,-65
672657732,-2792,-164,16104,-66,134,-68
672661202,-2792,-240,15976,-99,151,-62
672664672,-2828,-232,16060,-95,71,-54
672668056,-2872,-352,16064,-123,139,-75
672671612,-2752,-208,15964,-78,33,-63
672675019,-2884,-172,15980,-73,180,-66
672678466,-2800,-196,15912,-92,62,-74
672681849,-2792,-196,16012,-55,148,-59
672685319,-2916,-236,15900,-116,129,-79
672688876,-2840,-248,16084,-48,118,-79
672692381,-2792,-244,15832,-108,198,-100
672695989,-2768,-260,15956,-78,63,-71
672699397,-2852,-236,15956,-56,148,-72
672702842,-2828,-296,15832,-101,55,-77
672706312,-2812,-212,16024,-54,103,-59
672709782,-2860,-332,16024,-121,91,-53
672713252,-2804,-152,15944,-93,67,-59
672716636,-2820,-180,15936,-128,157,-70
672720192,-2776,-188,15964,-95,66,-68
672723600,-2820,-264,16032,-78,190,-78
672727046,-2792,-240,16036,-111,68,-71
672730516,-2812,-252,16044,-38,136,-51
672733985,-2748,-224,15840,-133,134,-90
672737542,-2812,-228,15980,-68,102,-64
672741012,-2728,-156,16032,-92,165,-81
672744482,-2716,-264,15960,-93,59,-51
672747869,-2868,-320,15852,-50,164,-71
672751384,-2916,-216,16152,-96,50,-84
672754719,-2696,-232,15940,-76,180,-55
672758189,-2772,-212,15856,-101,78,-89
672761659,-2876,-104,15904,-53,129,-74
672765129,-2984,-176,15928,-123,159,-84
672768685,-2840,-152,15964,-81,36,-78
672772069,-2832,-224,15888,-53,195,-56
672775562,-2832,-164,15896,-104,34,-76
672779009,-2800,-236,15948,-51,140,-78
672782479,-2692,-208,15980,-103,48,-47
672785949,-2800,-188,16076,-74,82,-76
672789332,-2804,-60,15940,-111,135,-57
672792837,-2764,-212,15988,-95,39,-67
672796185,-2796,-332,15864,-119,190,-61
672799767,-2764,-288,15844,-100,55,-77
672803212,-2848,-160,15972,-55,199,-47
672806682,-2748,-196,16032,-123,122,-86
672810239,-2780,-204,16076,-29,127,-68
672813709,-2780,-260,16048,-135,120,-61
672817266,-2812,-248,16036,-62,72,-38
672820649,-2828,-152,16100,-75,187,-65
672824143,-2708,-272,16044,-102,28,-66
672827589,-2716,-212,16096,-59,113,-61
672831059,-2776,-192,15940,-107,103,-77
672834615,-2868,-172,15944,-54,92,-37
672837999,-2784,-216,15964,-127,104,-91
672841556,-2820,-280,15848,-93,49,-76
672844939,-2792,-300,16012,-99,197,-77
672848457,-2824,-264,15888,-100,63,-87
672851879,-2704,-296,16056,-73,157,-15
672855349,-2868,-224,16068,-107,46,-69
672858819,-2824,-104,15908,-53,105,-85
672862289,-2880,-184,16140,-115,128,-65
672865846,-2748,-272,15936,-92,46,-64
672869229,-2828,-204,16068,-94,170,-79
672872702,-2784,-228,16124,-98,45,-84
672876105,-2728,-280,15924,-65,177,-42
672879552,-2880,-192,15836,-123,111,-60
672883109,-2824,-204,15904,-58,116,-47
672886579,-2764,-260,15984,-101,164,-53
672890136,-2868,-140,15860,-61,50,-81
672893554,-2752,-136,16164,-68,152,-40
672896989,-2912,-100,16060,-126,68,-52
672900483,-2752,-240,15980,-84,80,-63
672903842,-2736,-208,16052,-105,153,-56
672907399,-2868,-248,15964,-109,48,-85
672910869,-2752,-172,16048,-47,188,-46
672914339,-2836,-244,16012,-136,97,-64
672917809,-2804,-268,15924,-57,109,-78
672921279,-2868,-196,16144,-108,156,-40
672924860,-2768,-160,16040,-77,67,-53
672928219,-2800,-192,15872,-71,168,-57
672931689,-2776,-228,15924,-105,62,-59
672935159,-2852,-136,16040,-74,164,-60
672938629,-2716,-216,15760,-90,58,-63
672942012,-2772,-212,16056,-77,157,-41
672945482,-2780,-184,15972,-105,126,-102
672949175,-2800,-136,16056,-91,35,-64
672952509,-2812,-228,15996,-97,180,-76
672955979,-2828,-280,16100,-85,49,-53
672959362,-2856,-320,16116,-62,161,-85
672962832,-2736,-200,16016,-93,46,-52
672966215,-2836,-276,15972,-93,117,-35
672969685,-2856,-132,15956,-126,68,-58
672973178,-2788,-232,15944,-75,62,-44
672976539,-2828,-232,15884,-132,142,-66
672980095,-2888,-192,15780,-91,63,-73
672983479,-2804,-200,15932,-81,182,-63
672986949,-2776,-288,16164,-109,71,-45
672990419,-2760,-220,16008,-53,162,-55
672993924,-2848,-152,15932,-116,144,-89
672997445,-2748,-172,15984,-79,91,-76
673000853,-2824,-324,15884,-114,165,-50
673004385,-2744,-192,16120,-76,58,-76
673007768,-2812,-200,15976,-118,170,-65
673011325,-2864,-204,16012,-99,32,-40
673014708,-2760,-200,16096,-70,172,-37
673018179,-2788,-172,15880,-109,97,-54
673021648,-2816,-176,15884,-86,111,-33
673025143,-2740,-172,15968,-121,154,-73
673028675,-2872,-164,15996,-88,74,-38
673032059,-2796,-248,15872,-85,161,-80
673035528,-2672,-136,15980,-81,70,-32
673038912,-2860,-248,15940,-41,127,-50
673042382,-2916,-176,15820,-98,97,-65
673045765,-2760,-208,16028,-75,76,-49
673049250,-2888,-184,15920,-100,143,-52
673052705,-2772,-268,16116,-108,50,-72
673056175,-2848,-276,15900,-97,188,-56
673059645,-2872,-236,16036,-106,77,-90
673063115,-2868,-188,15952,-43,158,-50
673066585,-2892,-272,16116,-112,110,-73
673070142,-2760,-216,15968,-73,127,-90
673073635,-2776,-116,15828,-109,160,-71
673077169,-2804,-248,15996,-92,61,-48
673080552,-2880,-208,16112,-92,162,-66
673084022,-2932,-356,15948,-93,51,-48
673087405,-2816,-148,16036,-64,172,-58
673090875,-2820,-248,16040,-117,66,-97
673094384,-2832,-208,16076,-62,158,-47
673097819,-2860,-180,16016,-140,108,-87
673101396,-2756,-188,16132,-67,126,-55
673104842,-2860,-248,16024,-96,174,-60
673108312,-2884,-192,16124,-103,51,-67
673111782,-2796,-256,15976,-66,165,-35
673115252,-2856,-160,15872,-103,85,-95
673118722,-2820,-148,15932,-55,104,-49
673122192,-2780,-188,16080,-118,116,-71
673125773,-2868,-208,15916,-95,61,-73
673129132,-2800,-120,15960,-114,180,-79
673132689,-2752,-200,15952,-87,54,-68
673136072,-2868,-256,16028,-102,195,-52
673139629,-2716,-212,15916,-105,63,-54
673143099,-2844,-172,15968,-40,149,-84
673146569,-2816,-228,16044,-127,94,-47
673150087,-2824,-184,15916,-62,100,-40
673153508,-2856,-188,15900,-76,150,-40
673156978,-2860,-216,16096,-74,63,-85
673160362,-2880,-228,15940,-82,152,-77
673163832,-2884,-148,16008,-99,81,-59
673167215,-2868,-248,15960,-71,116,-49
673170685,-2888,-192,16036,-114,82,-28
673174178,-2772,-228,15848,-86,85,-37
673177538,-2744,-268,15976,-89,162,-86
673181008,-2888,-236,15932,-83,50,-58
673184391,-2872,-216,15936,-69,152,-56
673187862,-2848,-172,15936,-102,55,-62
673191332,-2752,-164,15876,-51,110,-77
673194836,-2800,-232,15980,-116,124,-52
673198383,-2740,-260,15820,-57,78,-79
673201741,-2760,-248,16160,-129,183,-73
673205298,-2736,-240,16048,-93,45,-61
673208682,-2836,-176,16032,-68,160,-68
673212152,-2728,-240,16076,-132,87,-102
673215708,-2780,-192,15952,-67,140,-57
673219178,-2852,-240,16136,-113,137,-37
673222738,-2820,-152,15888,-67,83,-68
673226143,-2716,-236,16024,-79,174,-57
673229588,-2788,-164,16008,-87,63,-46
673232971,-2756,-160,15896,-50,169,-45
673236442,-2748,-272,16056,-100,29,-75
673239911,-2884,-156,15888,-56,120,-37
673243382,-2836,-232,15908,-119,82,-72
673246851,-2792,-160,15860,-54,126,-48
673250370,-2816,-172,15932,-108,162,-89
673253878,-2752,-232,16032,-97,43,-61
673257262,-2852,-204,16088,-38,167,-62
673260732,-2888,-208,16012,-92,44,-75
673264115,-2824,-192,16056,-51,118,-56
673267585,-2764,-236,16036,-130,85,-82
673271055,-2932,-220,15956,-70,68,-69
673274461,-2800,-204,15928,-125,130,-68
673277995,-2812,-260,15896,-59,44,-66
673281378,-2800,-284,16044,-91,188,-38
673284848,-2844,-216,16080,-113,97,-74
673288318,-2840,-236,16144,-48,152,-29
673291788,-2760,-300,15960,-106,140,-81
673295380,-2832,-236,16032,-81,95,-83
673298752,-2816,-220,16100,-79,169,-51
673302198,-2828,-236,16140,-83,53,-52
673305581,-2844,-92,15940,-112,165,-63
673309051,-2788,-188,16036,-103,52,-69
673312521,-2924,-280,16132,-59,172,-51
673315991,-2796,-212,15916,-120,98,-61
673319461,-2748,-264,16012,-56,89,-60
673322848,-2780,-276,15972,-121,172,-92
673326426,-2864,-252,15828,-83,79,-43
673329785,-2824,-240,16008,-67,164,-53
673333254,-2764,-240,15808,-91,43,-73
673336638,-2836,-180,15984,-52,116,-10
673340108,-2916,-184,15896,-115,112,-86
673343665,-2792,-232,16044,-64,40,-65
673347048,-2796,-188,16004,-110,169,-57
673350653,-2812,-212,16020,-99,45,-67
673353988,-2788,-148,16056,-99,153,-64
673357458,-2716,-284,15920,-109,86,-71
673360928,-2836,-248,15908,-66,127,-54
673364398,-2892,-188,15956,-122,64,-66
673367868,-2780,-128,16156,-79,63,-86
673371251,-2736,-188,16068,-131,170,-58
673374831,-2828,-244,16008,-81,73,-61
673378191,-2800,-212,16060,-82,203,-64
673381661,-2780,-272,15976,-113,83,-69
673385131,-2816,-328,16052,-68,132,-69
673388601,-2904,-292,15928,-119,158,-75
673392158,-2796,-224,15972,-80,45,-56
673395576,-2852,-296,15900,-72,177,-57
673399036,-2844,-180,16032,-78,56,-48
673402394,-2856,-244,15948,-61,161,-42
673405864,-2788,-212,15932,-94,42,-73
673409248,-2828,-172,15884,-56,102,-80
673412718,-2840,-80,15684,-112,69,-53
673416101,-2856,-244,15932,-73,128,-56
673419571,-2804,-272,15916,-116,158,-71
673423152,-2760,-192,15968,-89,82,-82
673426511,-2864,-256,15908,-59,175,-39
673429981,-2816,-224,15976,-106,49,-60
673433451,-2756,-192,15704,-49,133,-71
673436921,-2776,-252,15928,-115,89,-72
673440391,-2820,-156,15980,-72,76,-51
673443774,-2756,-56,16052,-107,133,-53
673447244,-2880,-244,16104,-91,57,-52
673450676,-2792,-260,16048,-75,153,-51
673454097,-2748,-164,15996,-123,77,-53
673457567,-2776,-268,15972,-38,114,-39
673461037,-2804,-256,15880,-145,143,-87
673464594,-2760,-200,15780,-55,86,-61
673467977,-2836,-248,15936,-125,115,-42
673471534,-2832,-248,16068,-74,99,-61
673474940,-2860,-308,15816,-69,177,-59
673478387,-2924,-232,16012,-99,58,-76
673481771,-2764,-268,15964,-77,156,-69
673485240,-2800,-188,15984,-130,86,-74
673488710,-2760,-236,16008,-69,104,-48
673492181,-2896,-232,15728,-111,185,-52
673495772,-2728,-176,16016,-71,37,-58
673499145,-2732,-144,16008,-60,182,-56
673502590,-2824,-132,16040,-112,46,-61
673506061,-2732,-208,15980,-58,112,-77
673509531,-2716,-264,16076,-107,109,-68
673513087,-2848,-244,16128,-95,61,-81
673516470,-2836,-240,15920,-96,181,-63
673519940,-2828,-156,16028,-109,72,-69
673523435,-2844,-144,16064,-80,139,-34
673526880,-2748,-248,16064,-110,120,-70
673530437,-2768,-196,15920,-64,107,-40
673533907,-2796,-220,16060,-79,174,-58
673537377,-2788,-196,15988,-88,49,-65
673540761,-2828,-232,15948,-69,152,-36
673544230,-2800,-276,15912,-93,64,-83
673547617,-2700,-144,16036,-81,140,-47
673551144,-2788,-188,15940,-135,93,-85
673554554,-2836,-120,16068,-65,92,-45
673557937,-2812,-208,15944,-99,193,-69
673561407,-2816,-308,15924,-83,64,-46
673564790,-2784,-156,16060,-60,178,-40
673568260,-2816,-260,16056,-102,28,-70
673571730,-2748,-212,16004,-50,102,-70
673575223,-2752,-296,16040,-104,96,-62
673578670,-2880,-124,15916,-74,42,-54
673582053,-2672,-200,16080,-91,136,-77
673585524,-2872,-148,15960,-83,102,-60
673588994,-2804,-288,16028,-73,194,-76
673592463,-2872,-200,15924,-94,52,-59
673595883,-2788,-212,15880,-63,116,-43
673599341,-2796,-252,15964,-99,79,-64
673602700,-2876,-212,15956,-66,61,-54
673606083,-2840,-212,15956,-119,118,-86
673609640,-2812,-248,15848,-86,63,-69
673613023,-2804,-300,16016,-116,174,-57
673616580,-2880,-208,16056,-102,35,-80
673620050,-2856,-204,15864,-70,165,-35
673623545,-2760,-224,15784,-100,84,-60
673626990,-2788,-176,15916,-77,110,-27
673630460,-2884,-172,16136,-123,150,-83
673634017,-2804,-232,16020,-68,44,-38
673637400,-2888,-280,15980,-92,190,-72
673640870,-2784,-196,15808,-85,57,-67
673644253,-2804,-100,15816,-95,165,-60
673647727,-2772,-192,15968,-80,39,-58
673651155,-2832,-248,15976,-76,168,-63
673654576,-2860,-272,15916,-113,109,-68
673658133,-2848,-268,16032,-63,93,-37
673661517,-2800,-340,16008,-112,167,-64
673665073,-2800,-292,15820,-94,53,-42
673668456,-2748,-208,16040,-45,157,-83
673671927,-2760,-216,16028,-109,42,-66
673675420,-2796,-160,15948,-69,102,-68
673678867,-2760,-184,15936,-115,101,-77
673682423,-2856,-212,15972,-84,58,-74
673685807,-2824,-236,15896,-96,183,-54
673689277,-2848,-180,15892,-84,63,-73
673692671,-2772,-352,15912,-60,162,-46
673696169,-2820,-232,16044,-124,90,-98
673699624,-2812,-300,15960,-75,76,-40
673702983,-2732,-288,16032,-141,105,-79
673706540,-2820,-120,15972,-65,43,-71
673709923,-2912,-196,16044,-87,181,-68
673713393,-2780,-128,15920,-86,41,-75
673716776,-2732,-248,15884,-79,164,-29
673720246,-2780,-216,16088,-108,96,-73
673723741,-2768,-188,15860,-49,97,-75
673727099,-2816,-236,16012,-139,157,-63
673730656,-2788,-236,15992,-71,84,-43
673734039,-2788,-240,16044,-78,158,-72
673737510,-2868,-172,16016,-98,55,-75
673740893,-2820,-248,16164,-73,175,-64
673744363,-2856,-184,16124,-119,109,-84
673747923,-2892,-180,16000,-86,110,-57
673751438,-2880,-164,15944,-118,186,-100
673755033,-2816,-212,15920,-97,93,-54
673758416,-2828,-284,16072,-60,165,-73
673761886,-2764,-208,15860,-136,100,-67
673765443,-2740,-196,15876,-74,112,-19
673768913,-2844,-196,15904,-110,156,-66
673772473,-2820,-236,15988,-76,59,-64
673775876,-2792,-228,15960,-67,176,-48
673779323,-2840,-144,16032,-104,50,-75
673782793,-2704,-196,16132,-82,182,-67
673786263,-2860,-180,15892,-131,84,-61
673789733,-2728,-184,16016,-74,134,-33
673793203,-2848,-260,16032,-79,138,-79
673796708,-2824,-256,16000,-108,51,-33
673800168,-2908,-140,16060,-34,147,-82
673803613,-2760,-232,16100,-92,51,-50
673806996,-2720,-176,16088,-80,98,-52
673810380,-2780,-248,15928,-113,90,-104
673813936,-2724,-236,16076,-77,46,-74
673817319,-2756,-348,16040,-112,141,-64
673820876,-2800,-204,15856,-80,55,-83
673824284,-2848,-284,15996,-65,168,-55
673827729,-2796,-184,16008,-95,59,-92
673831113,-2832,-188,16004,-52,139,-74
673834583,-2836,-220,16156,-124,59,-70
673838053,-2836,-212,15784,-91,80,-47
673841436,-2832,-204,15932,-114,119,-58
673844993,-2712,-220,15964,-90,51,-68
673848424,-2760,-228,15916,-120,187,-58
673851933,-2868,-216,15916,-83,52,-78
673855316,-2852,-188,15824,-51,182,-52
673858786,-2760,-304,15976,-124,88,-91
673862256,-2924,-216,16040,-63,103,-50
673865726,-2776,-216,15944,-93,204,-60
673869196,-2844,-192,16024,-89,51,-73
673872583,-2812,-136,15984,-63,137,-75
673876072,-2756,-224,15896,-100,59,-34
673879519,-2728,-204,15936,-69,92,-63
673882902,-2852,-252,15888,-109,114,-81
673886459,-2836,-276,15828,-97,71,-79
673889843,-2832,-212,15956,-110,157,-55
673893399,-2784,-212,15940,-138,64,-83
673896904,-2820,-244,15920,-64,141,-23
673900364,-2740,-276,16012,-112,164,-77
673903896,-2796,-264,15888,-65,78,-30
673907279,-2804,-272,15976,-109,172,-90
673910836,-2740,-244,15996,-101,43,-39
673914306,-2796,-352,15972,-69,182,-42
673917776,-2852,-136,15880,-112,82,-79
673921246,-2708,-212,15920,-90,157,-78
673924741,-2760,-200,15980,-96,132,-76
673928186,-2728,-160,16040,-70,70,-63
673931569,-2784,-244,15940,-72,173,-76
673935039,-2820,-140,16008,-89,29,-65
673938423,-2708,-252,16008,-64,168,-22
673941893,-2820,-240,15968,-104,25,-79
673945362,-2780,-136,15824,-76,122,-51
673948882,-2828,-200,15932,-115,73,-72
673952302,-2768,-196,16024,-81,65,-62
673955686,-2792,-208,15972,-116,155,-60
673959243,-2888,-260,16024,-93,66,-53
673962626,-2712,-216,15868,-48,191,-49
673966096,-2832,-244,15980,-102,46,-49
673969566,-2824,-292,16088,-56,138,-49
673973059,-2896,-272,16068,-118,67,-79
673976506,-2728,-256,16120,-62,95,-65
673979889,-2780,-304,16096,-127,126,-84
673983446,-2872,-324,16080,-106,75,-54
673986916,-2872,-236,15976,-62,176,-76
673990386,-2772,-240,16100,-120,75,-93
673993856,-2736,-204,16092,-69,133,-15
673997361,-2888,-96,16028,-119,138,-74
674000820,-2804,-284,15976,-62,84,-48
674004179,-2824,-176,16036,-90,175,-59
